class_series,class_unit,class_variant,class_weapon,base_class,visibility,is_virtual,mdisp,pdisp,vdisp,attributes
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,026PROG02,001,AssistWingGundamBird,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_AssistWingGundamMS@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,026PROG02,001,AssistWingGundamMS,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_FunnelFlyNormal@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomata_999TESTXX_026PROG02_001_FunnelFlyBase@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnelFlyScatter@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,026PROG02,001,FunnelFlyNormal,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistCalamity@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistCalamity,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistCalamity,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistCalamityLaser@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistCalamityLaser,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistRaider@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaider,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistRaider,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistRaider,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistRaider,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistRaiderCalamity@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistRaiderCalamity,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_AssistRaiderMA@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataSummonRushShotMachinegun@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,AssistRaiderMA,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_ReflectBeam@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,ReflectBeam,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,ReflectBeam,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskAutomata_999TESTXX_029PLAN07_001_Winlose@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskAutomataPutObj@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,029PLAN07,001,Winlose,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,029PLAN07,001,Winlose,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,Winlose,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,029PLAN07,001,Winlose,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomata_999TESTXX_030PLAN08_001_FunnelBeamCurtain@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,030PLAN08,001,FunnelBeamCurtain,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomata_999TESTXX_030PLAN08_001_FunnelBeamCurtainRensha@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataFunnelMawarikomiMultipleShot@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,030PLAN08,001,FunnelBeamCurtainRensha,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomata_999TESTXX_030PLAN08_001_FunnelLargeStay@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataFunnelTukimatoi_ShotOrder@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataFunnelMawarikomi_ShotOrder@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataFunnelShotImmediate@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
999TESTXX,030PLAN08,001,FunnelLargeStay,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
999TESTXX,030PLAN08,001,FunnelSmallFly,.?AVCUnitTaskAutomata_999TESTXX_030PLAN08_001_FunnelSmallFly@EXVS2@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelSmallFly,.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelSmallFly,.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@,public,False,0,-1,0,0x40
999TESTXX,030PLAN08,001,FunnelSmallFly,.?AVCUnitTaskAutomataFunnel@GAM@VDK@@,public,False,0,-1,0,0x40
